발생월,시도,시군구,사망자수,중상자수,경상자수,부상신고자수,cnt_minor,cnt_serious,cnt_fatal,total_cnt,ratio_0,ratio_1,ratio_2
5.0,경남,진주시,11,249,288,15,303,249,11,563,0.5381882770870338,0.4422735346358792,0.019538188277087035
5.0,경남,창녕군,7,93,104,7,111,93,7,211,0.5260663507109005,0.44075829383886256,0.03317535545023697
5.0,경남,창원시(통합),37,612,1427,121,1548,612,37,2197,0.704597177969959,0.27856167501137913,0.016841147018661812
5.0,경남,통영시,4,142,338,41,379,142,4,525,0.7219047619047619,0.2704761904761905,0.007619047619047619
5.0,경남,하동군,6,41,42,2,44,41,6,91,0.4835164835164835,0.45054945054945056,0.06593406593406594
5.0,경남,함안군,5,79,164,11,175,79,5,259,0.6756756756756757,0.305019305019305,0.019305019305019305
5.0,경남,함양군,1,43,71,26,97,43,1,141,0.6879432624113475,0.3049645390070922,0.0070921985815602835
5.0,경남,합천군,4,59,61,8,69,59,4,132,0.5227272727272727,0.44696969696969696,0.030303030303030304
5.0,경북,경산시,9,212,597,15,612,212,9,833,0.7346938775510204,0.2545018007202881,0.010804321728691477
5.0,경북,경주시,26,298,658,53,711,298,26,1035,0.6869565217391305,0.28792270531400965,0.025120772946859903
5.0,경북,고령군,5,42,85,3,88,42,5,135,0.6518518518518519,0.3111111111111111,0.037037037037037035
5.0,경북,구미시,15,309,910,80,990,309,15,1314,0.7534246575342466,0.23515981735159816,0.01141552511415525
5.0,경북,군위군,2,26,46,1,47,26,2,75,0.6266666666666667,0.3466666666666667,0.02666666666666667
5.0,경북,김천시,18,124,260,10,270,124,18,412,0.6553398058252428,0.30097087378640774,0.043689320388349516
5.0,경북,문경시,5,61,172,19,191,61,5,257,0.7431906614785992,0.23735408560311283,0.019455252918287938
5.0,경북,봉화군,1,35,61,1,62,35,1,98,0.6326530612244898,0.35714285714285715,0.01020408163265306
5.0,경북,상주시,15,145,237,19,256,145,15,416,0.6153846153846154,0.3485576923076923,0.036057692307692304
5.0,경북,성주군,5,57,173,12,185,57,5,247,0.7489878542510121,0.23076923076923078,0.020242914979757085
5.0,경북,안동시,15,173,431,42,473,173,15,661,0.7155824508320726,0.2617246596066566,0.0226928895612708
5.0,경북,영덕군,6,59,117,9,126,59,6,191,0.6596858638743456,0.3089005235602094,0.031413612565445025
5.0,경북,영양군,2,12,37,4,41,12,2,55,0.7454545454545455,0.21818181818181817,0.03636363636363636
5.0,경북,영주시,9,131,180,12,192,131,9,332,0.5783132530120482,0.39457831325301207,0.02710843373493976
5.0,경북,영천시,7,109,333,26,359,109,7,475,0.7557894736842106,0.2294736842105263,0.014736842105263158
5.0,경북,예천군,4,59,34,3,37,59,4,100,0.37,0.59,0.04
5.0,경북,울릉군,2,7,10,0,10,7,2,19,0.5263157894736842,0.3684210526315789,0.10526315789473684
5.0,경북,울진군,6,48,61,7,68,48,6,122,0.5573770491803278,0.39344262295081966,0.04918032786885246
5.0,경북,의성군,6,75,133,3,136,75,6,217,0.6267281105990783,0.3456221198156682,0.027649769585253458
5.0,경북,청도군,6,61,88,4,92,61,6,159,0.5786163522012578,0.3836477987421384,0.03773584905660377
5.0,경북,청송군,4,31,48,17,65,31,4,100,0.65,0.31,0.04
5.0,경북,칠곡군,4,129,358,84,442,129,4,575,0.768695652173913,0.22434782608695653,0.006956521739130435
5.0,경북,포항시,17,405,1457,106,1563,405,17,1985,0.7874055415617128,0.2040302267002519,0.008564231738035265
5.0,광주,광산구,10,201,1431,70,1501,201,10,1712,0.8767523364485982,0.11740654205607477,0.005841121495327103
5.0,광주,남구,4,80,543,24,567,80,4,651,0.8709677419354839,0.1228878648233487,0.006144393241167435
5.0,광주,동구,3,47,389,13,402,47,3,452,0.8893805309734514,0.10398230088495575,0.00663716814159292
5.0,광주,북구,12,193,1536,115,1651,193,12,1856,0.8895474137931034,0.10398706896551724,0.00646551724137931
5.0,광주,서구,8,148,1362,64,1426,148,8,1582,0.9013906447534766,0.09355246523388117,0.0050568900126422255
5.0,대구,군위군,0,9,14,0,14,9,0,23,0.6086956521739131,0.391304347826087,0.0
5.0,대구,남구,1,97,447,44,491,97,1,589,0.833616298811545,0.16468590831918506,0.001697792869269949
5.0,대구,달서구,4,356,1643,129,1772,356,4,2132,0.8311444652908068,0.1669793621013133,0.001876172607879925
5.0,대구,달성군,10,135,456,46,502,135,10,647,0.7758887171561051,0.20865533230293662,0.015455950540958269
5.0,대구,동구,7,237,846,101,947,237,7,1191,0.7951301427371956,0.19899244332493704,0.005877413937867338
5.0,대구,북구,8,315,1104,159,1263,315,8,1586,0.7963430012610341,0.19861286254728877,0.005044136191677175
5.0,대구,서구,5,170,591,69,660,170,5,835,0.7904191616766467,0.20359281437125748,0.005988023952095809
5.0,대구,수성구,4,290,1160,94,1254,290,4,1548,0.810077519379845,0.18733850129198967,0.002583979328165375
5.0,대구,중구,4,112,392,87,479,112,4,595,0.8050420168067227,0.18823529411764706,0.0067226890756302525
5.0,대전,대덕구,9,115,535,32,567,115,9,691,0.8205499276410999,0.16642547033285093,0.013024602026049204
5.0,대전,동구,9,143,642,12,654,143,9,806,0.8114143920595533,0.1774193548387097,0.011166253101736972
5.0,대전,서구,6,280,1494,35,1529,280,6,1815,0.8424242424242424,0.15426997245179064,0.003305785123966942
5.0,대전,유성구,1,211,1053,48,1101,211,1,1313,0.8385376999238385,0.1607006854531607,0.0007616146230007616
5.0,대전,중구,5,182,704,14,718,182,5,905,0.7933701657458564,0.2011049723756906,0.0055248618784530384
5.0,부산,강서구,6,141,343,23,366,141,6,513,0.7134502923976608,0.27485380116959063,0.011695906432748537
5.0,부산,금정구,4,110,384,48,432,110,4,546,0.7912087912087912,0.20146520146520147,0.007326007326007326
5.0,부산,기장군,3,127,324,26,350,127,3,480,0.7291666666666666,0.26458333333333334,0.00625
5.0,부산,남구,2,139,325,33,358,139,2,499,0.717434869739479,0.2785571142284569,0.004008016032064128
5.0,부산,동구,1,84,258,25,283,84,1,368,0.7690217391304348,0.22826086956521738,0.002717391304347826
5.0,부산,동래구,3,157,435,27,462,157,3,622,0.7427652733118971,0.25241157556270094,0.00482315112540193
5.0,부산,부산진구,2,285,704,69,773,285,2,1060,0.7292452830188679,0.2688679245283019,0.0018867924528301887
5.0,부산,북구,7,98,336,29,365,98,7,470,0.776595744680851,0.20851063829787234,0.014893617021276596
5.0,부산,사상구,3,165,365,47,412,165,3,580,0.7103448275862069,0.28448275862068967,0.005172413793103448
5.0,부산,사하구,11,196,457,49,506,196,11,713,0.7096774193548387,0.27489481065918653,0.015427769985974754
5.0,부산,서구,0,86,226,34,260,86,0,346,0.7514450867052023,0.24855491329479767,0.0
5.0,부산,수영구,2,153,363,57,420,153,2,575,0.7304347826086957,0.26608695652173914,0.0034782608695652175
5.0,부산,연제구,4,119,308,35,343,119,4,466,0.7360515021459227,0.2553648068669528,0.008583690987124463
5.0,부산,영도구,2,70,189,9,198,70,2,270,0.7333333333333333,0.25925925925925924,0.007407407407407408
5.0,부산,중구,1,62,165,17,182,62,1,245,0.7428571428571429,0.2530612244897959,0.004081632653061225
5.0,부산,해운대구,5,174,548,54,602,174,5,781,0.7708066581306018,0.22279129321382843,0.006402048655569782
5.0,서울,강남구,11,439,1920,193,2113,439,11,2563,0.8244245025360906,0.17128365197034726,0.004291845493562232
5.0,서울,강동구,3,186,634,57,691,186,3,880,0.7852272727272728,0.21136363636363636,0.003409090909090909
5.0,서울,강북구,3,153,496,45,541,153,3,697,0.776183644189383,0.21951219512195122,0.00430416068866571
5.0,서울,강서구,8,243,841,99,940,243,8,1191,0.7892527287993283,0.2040302267002519,0.006717044500419815
5.0,서울,관악구,6,195,716,42,758,195,6,959,0.7904066736183525,0.20333680917622524,0.006256517205422315
5.0,서울,광진구,2,143,497,42,539,143,2,684,0.7880116959064327,0.20906432748538012,0.0029239766081871343
5.0,서울,구로구,7,198,703,100,803,198,7,1008,0.7966269841269841,0.19642857142857142,0.006944444444444444
5.0,서울,금천구,7,113,494,43,537,113,7,657,0.817351598173516,0.1719939117199391,0.0106544901065449
5.0,서울,노원구,3,221,730,90,820,221,3,1044,0.7854406130268199,0.21168582375478928,0.0028735632183908046
5.0,서울,도봉구,1,94,280,53,333,94,1,428,0.7780373831775701,0.21962616822429906,0.002336448598130841
5.0,서울,동대문구,5,242,729,121,850,242,5,1097,0.7748404740200547,0.22060164083865086,0.004557885141294439
5.0,서울,동작구,2,180,640,83,723,180,2,905,0.7988950276243094,0.19889502762430938,0.0022099447513812156
5.0,서울,마포구,11,179,745,99,844,179,11,1034,0.816247582205029,0.17311411992263057,0.010638297872340425
5.0,서울,서대문구,4,129,463,104,567,129,4,700,0.81,0.18428571428571427,0.005714285714285714
5.0,서울,서초구,6,282,1372,119,1491,282,6,1779,0.8381112984822934,0.15851602023608768,0.003372681281618887
5.0,서울,성동구,1,150,534,43,577,150,1,728,0.7925824175824175,0.20604395604395603,0.0013736263736263737
5.0,서울,성북구,7,201,686,59,745,201,7,953,0.7817418677859391,0.21091290661070305,0.007345225603357817
5.0,서울,송파구,7,364,1330,190,1520,364,7,1891,0.8038075092543627,0.19249074563722898,0.0037017451084082496
5.0,서울,양천구,8,153,665,66,731,153,8,892,0.8195067264573991,0.17152466367713004,0.008968609865470852
5.0,서울,영등포구,5,266,1107,109,1216,266,5,1487,0.8177538668459986,0.1788836583725622,0.0033624747814391394
5.0,서울,용산구,6,166,526,25,551,166,6,723,0.7621023513139695,0.22959889349930843,0.008298755186721992
5.0,서울,은평구,2,181,538,98,636,181,2,819,0.7765567765567766,0.221001221001221,0.002442002442002442
5.0,서울,종로구,4,118,512,79,591,118,4,713,0.8288920056100981,0.16549789621318373,0.005610098176718092
5.0,서울,중구,3,163,513,54,567,163,3,733,0.7735334242837654,0.22237380627557982,0.004092769440654843
5.0,서울,중랑구,3,218,659,92,751,218,3,972,0.772633744855967,0.2242798353909465,0.0030864197530864196
5.0,세종,세종시,7,171,458,106,564,171,7,742,0.7601078167115903,0.23045822102425875,0.009433962264150943
5.0,울산,남구,5,270,651,45,696,270,5,971,0.7167868177136972,0.2780638516992791,0.005149330587023687
5.0,울산,동구,1,98,237,6,243,98,1,342,0.7105263157894737,0.28654970760233917,0.0029239766081871343
5.0,울산,북구,3,132,400,40,440,132,3,575,0.7652173913043478,0.22956521739130434,0.0052173913043478265
5.0,울산,울주군,7,151,408,65,473,151,7,631,0.7496038034865293,0.2393026941362916,0.011093502377179081
5.0,울산,중구,4,126,291,36,327,126,4,457,0.7155361050328227,0.27571115973741794,0.0087527352297593
5.0,인천,강화군,3,44,102,3,105,44,3,152,0.6907894736842105,0.2894736842105263,0.019736842105263157
5.0,인천,계양구,3,119,444,7,451,119,3,573,0.787085514834206,0.20767888307155322,0.005235602094240838
5.0,인천,남동구,5,199,1022,76,1098,199,5,1302,0.8433179723502304,0.15284178187403993,0.0038402457757296467
5.0,인천,동구,0,32,82,3,85,32,0,117,0.7264957264957265,0.27350427350427353,0.0
5.0,인천,미추홀구,7,175,698,45,743,175,7,925,0.8032432432432433,0.1891891891891892,0.0075675675675675675
5.0,인천,부평구,7,187,687,36,723,187,7,917,0.7884405670665212,0.2039258451472192,0.007633587786259542
5.0,인천,서구,9,234,903,24,927,234,9,1170,0.7923076923076923,0.2,0.007692307692307693
5.0,인천,연수구,6,126,337,9,346,126,6,478,0.7238493723849372,0.26359832635983266,0.012552301255230125
5.0,인천,옹진군,3,7,12,1,13,7,3,23,0.5652173913043478,0.30434782608695654,0.13043478260869565
5.0,인천,중구,2,69,349,23,372,69,2,443,0.8397291196388262,0.15575620767494355,0.004514672686230248
5.0,전남,강진군,10,55,165,10,175,55,10,240,0.7291666666666666,0.22916666666666666,0.041666666666666664
5.0,전남,고흥군,5,54,147,4,151,54,5,210,0.719047619047619,0.2571428571428571,0.023809523809523808
5.0,전남,곡성군,1,32,89,1,90,32,1,123,0.7317073170731707,0.2601626016260163,0.008130081300813009
5.0,전남,광양시,5,111,392,30,422,111,5,538,0.7843866171003717,0.20631970260223048,0.00929368029739777
5.0,전남,구례군,3,19,62,4,66,19,3,88,0.75,0.2159090909090909,0.03409090909090909
5.0,전남,나주시,7,92,390,17,407,92,7,506,0.8043478260869565,0.18181818181818182,0.01383399209486166
5.0,전남,담양군,3,56,240,12,252,56,3,311,0.8102893890675241,0.18006430868167203,0.00964630225080386
5.0,전남,목포시,13,130,937,38,975,130,13,1118,0.872093023255814,0.11627906976744186,0.011627906976744186
5.0,전남,무안군,7,54,213,7,220,54,7,281,0.7829181494661922,0.19217081850533807,0.02491103202846975
5.0,전남,보성군,5,41,103,1,104,41,5,150,0.6933333333333334,0.2733333333333333,0.03333333333333333
5.0,전남,순천시,12,221,755,28,783,221,12,1016,0.7706692913385826,0.21751968503937008,0.011811023622047244
5.0,전남,신안군,6,30,59,2,61,30,6,97,0.6288659793814433,0.30927835051546393,0.061855670103092786
5.0,전남,여수시,17,175,912,31,943,175,17,1135,0.8308370044052863,0.15418502202643172,0.014977973568281937
5.0,전남,영광군,4,58,94,10,104,58,4,166,0.6265060240963856,0.3493975903614458,0.024096385542168676
5.0,전남,영암군,13,79,310,17,327,79,13,419,0.7804295942720764,0.18854415274463007,0.031026252983293555
5.0,전남,완도군,6,25,90,2,92,25,6,123,0.7479674796747967,0.2032520325203252,0.04878048780487805
5.0,전남,장성군,2,40,152,10,162,40,2,204,0.7941176470588235,0.19607843137254902,0.00980392156862745
5.0,전남,장흥군,3,52,159,11,170,52,3,225,0.7555555555555555,0.2311111111111111,0.013333333333333334
5.0,전남,진도군,4,26,55,3,58,26,4,88,0.6590909090909091,0.29545454545454547,0.045454545454545456
5.0,전남,함평군,3,37,87,28,115,37,3,155,0.7419354838709677,0.23870967741935484,0.01935483870967742
5.0,전남,해남군,5,106,187,8,195,106,5,306,0.6372549019607843,0.3464052287581699,0.016339869281045753
5.0,전남,화순군,6,42,184,22,206,42,6,254,0.8110236220472441,0.16535433070866143,0.023622047244094488
5.0,전북,고창군,6,48,89,0,89,48,6,143,0.6223776223776224,0.3356643356643357,0.04195804195804196
5.0,전북,군산시,14,174,712,41,753,174,14,941,0.8002125398512221,0.1849096705632306,0.01487778958554729
5.0,전북,김제시,11,62,198,1,199,62,11,272,0.7316176470588235,0.22794117647058823,0.04044117647058824
5.0,전북,남원시,4,67,139,2,141,67,4,212,0.6650943396226415,0.3160377358490566,0.018867924528301886
5.0,전북,무주군,1,24,42,2,44,24,1,69,0.6376811594202898,0.34782608695652173,0.014492753623188406
5.0,전북,부안군,6,56,163,3,166,56,6,228,0.7280701754385965,0.24561403508771928,0.02631578947368421
5.0,전북,순창군,3,17,47,21,68,17,3,88,0.7727272727272727,0.19318181818181818,0.03409090909090909
5.0,전북,완주군,10,43,169,5,174,43,10,227,0.7665198237885462,0.1894273127753304,0.04405286343612335
5.0,전북,익산시,16,155,652,16,668,155,16,839,0.7961859356376639,0.18474374255065554,0.01907032181168057
5.0,전북,임실군,1,31,40,2,42,31,1,74,0.5675675675675675,0.4189189189189189,0.013513513513513514
5.0,전북,장수군,4,17,24,0,24,17,4,45,0.5333333333333333,0.37777777777777777,0.08888888888888889
5.0,전북,전주시,16,306,1385,21,1406,306,16,1728,0.8136574074074074,0.17708333333333334,0.009259259259259259
5.0,전북,정읍시,11,105,237,1,238,105,11,354,0.672316384180791,0.2966101694915254,0.031073446327683617
5.0,전북,진안군,3,28,44,1,45,28,3,76,0.5921052631578947,0.3684210526315789,0.039473684210526314
5.0,제주,서귀포시,12,228,572,92,664,228,12,904,0.7345132743362832,0.252212389380531,0.01327433628318584
5.0,제주,제주시,20,424,1587,195,1782,424,20,2226,0.8005390835579514,0.19047619047619047,0.008984725965858042
5.0,충남,계룡시,0,10,38,1,39,10,0,49,0.7959183673469388,0.20408163265306123,0.0
5.0,충남,공주시,16,121,241,12,253,121,16,390,0.6487179487179487,0.31025641025641026,0.041025641025641026
5.0,충남,금산군,5,54,88,0,88,54,5,147,0.5986394557823129,0.3673469387755102,0.034013605442176874
5.0,충남,논산시,8,127,224,9,233,127,8,368,0.6331521739130435,0.3451086956521739,0.021739130434782608
5.0,충남,당진시,18,107,410,13,423,107,18,548,0.7718978102189781,0.19525547445255476,0.032846715328467155
5.0,충남,보령시,6,112,171,8,179,112,6,297,0.6026936026936027,0.3771043771043771,0.020202020202020204
5.0,충남,부여군,10,105,63,1,64,105,10,179,0.3575418994413408,0.5865921787709497,0.055865921787709494
5.0,충남,서산시,10,174,321,42,363,174,10,547,0.6636197440585009,0.3180987202925046,0.018281535648994516
5.0,충남,서천군,6,71,162,8,170,71,6,247,0.6882591093117408,0.2874493927125506,0.024291497975708502
5.0,충남,아산시,7,184,650,12,662,184,7,853,0.776084407971864,0.21570926143024619,0.008206330597889801
5.0,충남,예산군,13,83,222,5,227,83,13,323,0.7027863777089783,0.25696594427244585,0.04024767801857585
5.0,충남,천안시,24,423,1708,171,1879,423,24,2326,0.8078245915735167,0.18185726569217542,0.010318142734307825
5.0,충남,청양군,8,57,64,2,66,57,8,131,0.5038167938931297,0.4351145038167939,0.061068702290076333
5.0,충남,태안군,3,84,143,11,154,84,3,241,0.6390041493775933,0.34854771784232363,0.012448132780082987
5.0,충남,홍성군,6,87,200,4,204,87,6,297,0.6868686868686869,0.29292929292929293,0.020202020202020204
5.0,충북,괴산군,6,42,118,9,127,42,6,175,0.7257142857142858,0.24,0.03428571428571429
5.0,충북,단양군,1,23,108,3,111,23,1,135,0.8222222222222222,0.17037037037037037,0.007407407407407408
5.0,충북,보은군,7,36,78,0,78,36,7,121,0.6446280991735537,0.2975206611570248,0.05785123966942149
5.0,충북,영동군,6,48,69,7,76,48,6,130,0.5846153846153846,0.36923076923076925,0.046153846153846156
5.0,충북,옥천군,7,56,96,2,98,56,7,161,0.6086956521739131,0.34782608695652173,0.043478260869565216
5.0,충북,음성군,15,137,299,17,316,137,15,468,0.6752136752136753,0.29273504273504275,0.03205128205128205
5.0,충북,제천시,11,145,516,34,550,145,11,706,0.7790368271954674,0.20538243626062322,0.015580736543909348
5.0,충북,증평군,0,38,104,7,111,38,0,149,0.7449664429530202,0.2550335570469799,0.0
5.0,충북,진천군,7,105,297,6,303,105,7,415,0.7301204819277108,0.25301204819277107,0.016867469879518072
5.0,충북,청원군,3,56,90,2,92,56,3,151,0.609271523178808,0.3708609271523179,0.019867549668874173
